Name,Value,Value Type,Type,Discount Class
ridaundchida40,-40,percentage,Amount Off,order
TRIBU,-50,percentage,Amount Off,order
VIRGINIE,-40,percentage,Amount Off,order
DEDIGAMA,-50,percentage,Amount Off,order
SARA50,-50,percentage,Amount Off,order
ANGELINASUN,-40,percentage,Amount Off,order
LOTUS,-50,percentage,Amount Off,order
marenanita40,-40,percentage,Amount Off,order
toto44,-44,percentage,Amount Off,order
mel44,-44,percentage,Amount Off,order
CHARLINE,-55,percentage,Amount Off,order
40VICTORIA,-40,percentage,Amount Off,order
Melissa44,-44,percentage,Amount Off,order
healthyfitnina40,-40,percentage,Amount Off,order
eggersandrea40,-40,percentage,Amount Off,order
Emmalein40,-40,percentage,Amount Off,order
ninalucia40,-40,percentage,Amount Off,order
mari44,-44,percentage,Amount Off,order
JULIE44,-40,percentage,Amount Off,order
SANDY44,-44,percentage,Amount Off,order
simone44,-44,percentage,Amount Off,order
SANDRASTZ,-50,percentage,Amount Off,order
SANDHYA44,-44,percentage,Amount Off,order
SANDHYADELILA44,-44,percentage,Amount Off,order
MARINA44,-40,percentage,Amount Off,order
BIANCA44,-44,percentage,Amount Off,order
PAULA44,-40,percentage,Amount Off,order
NADINE44,-40,percentage,Amount Off,order
JULIA44,-40,percentage,Amount Off,order
STEFFI44,-40,percentage,Amount Off,order
LANA44,-40,percentage,Amount Off,order
lisafit44,-44,percentage,Amount Off,order
44SABRINA,-40,percentage,Amount Off,order
JOSI44,-44,percentage,Amount Off,order
ADELE,-44,percentage,Amount Off,order
HANNAH44,-44,percentage,Amount Off,order
EKAT44,-44,percentage,Amount Off,order
SARAFINA44,-44,percentage,Amount Off,order
CHRISSY44,-44,percentage,Amount Off,order
TINA44,-44,percentage,Amount Off,order
AILYN44,-44,percentage,Amount Off,order
OPSOMER,-50,percentage,Amount Off,order
LAURINE,-50,percentage,Amount Off,order
chrissi44,-40,percentage,Amount Off,order
44KATE,-44,percentage,Amount Off,order
joana44,-40,percentage,Amount Off,order
fredi40,-40,percentage,Amount Off,order
sabine40,-40,percentage,Amount Off,order
butik44,-40,percentage,Amount Off,order
Ula44,-40,percentage,Amount Off,order
Elke44,-40,percentage,Amount Off,order
44marina,-40,percentage,Amount Off,order
jennifersun,-40,percentage,Amount Off,order
VRONI,-45,percentage,Amount Off,order
40kathi,-40,percentage,Amount Off,order
simonesimons,-40,percentage,Amount Off,order
44nina,-40,percentage,Amount Off,order
44Sarah,-40,percentage,Amount Off,order
janine44,-40,percentage,Amount Off,order
44verena,-40,percentage,Amount Off,order
theresa44,-40,percentage,Amount Off,order
MATHELLA44,-40,percentage,Amount Off,order
feli44,-40,percentage,Amount Off,order
CHEFMADAME44,-40,percentage,Amount Off,order
ISABELL44,-40,percentage,Amount Off,order
happinessa44,-40,percentage,Amount Off,order
mamaskochzauber,-50,percentage,Amount Off,order
GIASMINA44,-40,percentage,Amount Off,order
MICHI44,-40,percentage,Amount Off,order
Sophia44,-44,percentage,Amount Off,order
jacqueline44,-44,percentage,Amount Off,order
koala44,-44,percentage,Amount Off,order
Mylene44,-44,percentage,Amount Off,order
Marisa44,-44,percentage,Amount Off,order
nina44,-40,percentage,Amount Off,order
maren44,-40,percentage,Amount Off,order
sabina44,-40,percentage,Amount Off,order
seda44,-40,percentage,Amount Off,order
hiverena44,-40,percentage,Amount Off,order
44jennifer,-40,percentage,Amount Off,order
pepper44,-44,percentage,Amount Off,order
susanna44,-44,percentage,Amount Off,order
jette44,-44,percentage,Amount Off,order
silke44,-44,percentage,Amount Off,order
Jasmin44,-44,percentage,Amount Off,order
HappyNina44,-44,percentage,Amount Off,order
Kristina44,-44,percentage,Amount Off,order
44steffi,-40,percentage,Amount Off,order
44Christina,-44,percentage,Amount Off,order
FRANCI44,-44,percentage,Amount Off,order
Lisa44,-44,percentage,Amount Off,order
ETALORS,-50,percentage,Amount Off,order
SANDRA44,-44,percentage,Amount Off,order
YOKO,-35,percentage,Amount Off,order
44Stella,-44,percentage,Amount Off,order
LENA44,-40,percentage,Amount Off,order
SARAH44,-44,percentage,Amount Off,order
44NADINE,-44,percentage,Amount Off,order
HELOISE,-44,percentage,Amount Off,order
nadine444,-44,percentage,Amount Off,order
MARINE,-44,percentage,Amount Off,order
irina44,-44,percentage,Amount Off,order
JUSTIN44,-44,percentage,Amount Off,order
NATASCHA44,-50,percentage,Amount Off,order
NINAWRO,-50,percentage,Amount Off,order
EMMY,-50,percentage,Amount Off,order
ANNIAUGUST,-44,percentage,Amount Off,order
ines44,-44,percentage,Amount Off,order
sam44,-44,percentage,Amount Off,order
DANIELA44,-44,percentage,Amount Off,order
44janine,-44,percentage,Amount Off,order
annika44,-44,percentage,Amount Off,order
LOVE44,-44,percentage,Amount Off,order
SINA44,-44,percentage,Amount Off,order
NORA44,-40,percentage,Amount Off,order
SARAHPLUS44,-44,percentage,Amount Off,order
sunny44,-44,percentage,Amount Off,order
ANNAMARIA44,-40,percentage,Amount Off,order
LESLUNES50,-50,percentage,Amount Off,order
MADEMOISELLE,-44,percentage,Amount Off,order
JESSE,-50,percentage,Amount Off,order
lilibeth44,-44,percentage,Amount Off,order
ZORA44,-44,percentage,Amount Off,order
Kim44,-44,percentage,Amount Off,order
EVIAUGUST,-40,percentage,Amount Off,order
ninanoel44,-40,percentage,Amount Off,order
FRENCHTOUCH,-44,percentage,Amount Off,order
tataass44,-40,percentage,Amount Off,order
froehlich44,-40,percentage,Amount Off,order
lizzisun,-40,percentage,Amount Off,order
jaydi44,-40,percentage,Amount Off,order
triplewonder44,-40,percentage,Amount Off,order
louisa44,-40,percentage,Amount Off,order
franzisun,-40,percentage,Amount Off,order
cool44,-44,percentage,Amount Off,order
SARA44,-44,percentage,Amount Off,order
CARO44,-44,percentage,Amount Off,order
LENY44,-44,percentage,Amount Off,order
JOHANNA44,-44,percentage,Amount Off,order
LARA44,-44,percentage,Amount Off,order
AMINATA,-44,percentage,Amount Off,order
MARTA,-35,percentage,Amount Off,order
EVELYN,-55,percentage,Amount Off,order
lolly44,-40,percentage,Amount Off,order
KARO44,-44,percentage,Amount Off,order
TREND44,-44,percentage,Amount Off,order
POSITIVE,-50,percentage,Amount Off,order
ADDICT,-50,percentage,Amount Off,order
LESLUNES50,-50,percentage,Amount Off,order
44CHRISTINAW,-40,percentage,Amount Off,order
44JULIAW,-40,percentage,Amount Off,order
JODIE44,-44,percentage,Amount Off,order
NINAFIELDS,-50,percentage,Amount Off,order
LANIS44,-40,percentage,Amount Off,order
LISAAUGUST,-44,percentage,Amount Off,order
OCEANE,-44,percentage,Amount Off,order
SCHAETZE44,-40,percentage,Amount Off,order
44ANNA,-44,percentage,Amount Off,order
TANJA44,-40,percentage,Amount Off,order
jule44,-44,percentage,Amount Off,order
SENHORITA44,-40,percentage,Amount Off,order
PFOETCHEN44,-44,percentage,Amount Off,order
angela44,-44,percentage,Amount Off,order
44paula,-44,percentage,Amount Off,order
lisamarie44,-44,percentage,Amount Off,order
SALOME,-50,percentage,Amount Off,order
sevin44,-40,percentage,Amount Off,order
44sara,-40,percentage,Amount Off,order
44RIKE,-40,percentage,Amount Off,order
pieces44,-40,percentage,Amount Off,order
MATILDA44,-40,percentage,Amount Off,order
MELAINE,-45,percentage,Amount Off,order
emmy44,-40,percentage,Amount Off,order
fashion44,-44,percentage,Amount Off,order
jean44,-44,percentage,Amount Off,order
leyful44,-44,percentage,Amount Off,order
katja44,-44,percentage,Amount Off,order
44nora,-44,percentage,Amount Off,order
44lisa,-44,percentage,Amount Off,order
Katrin44,-44,percentage,Amount Off,order
minime44,-44,percentage,Amount Off,order
KATHRINDANCE,-44,percentage,Amount Off,order
M44,-44,percentage,Amount Off,order
polly,-50,percentage,Amount Off,order
CLAUDIA44,-44,percentage,Amount Off,order
xenia44,-44,percentage,Amount Off,order
ROSELLA44,-40,percentage,Amount Off,order
heike44,-44,percentage,Amount Off,order
myri44,-44,percentage,Amount Off,order
DOUCEUR,-50,percentage,Amount Off,order
zasola44,-44,percentage,Amount Off,order
44caro,-44,percentage,Amount Off,order
Iwona44,-44,percentage,Amount Off,order
44Silke,-44,percentage,Amount Off,order
50SARAH,-50,percentage,Amount Off,order
LENY50,-50,percentage,Amount Off,order
birdie44,-44,percentage,Amount Off,order
zirbelkind,-50,percentage,Amount Off,order
SOMMERLOOK,-50,percentage,Amount Off,order
DAILYDIDI,-44,percentage,Amount Off,order
TERESA44,-40,percentage,Amount Off,order
FLUSINE44,-40,percentage,Amount Off,order
ZEILENLIEBE44,-40,percentage,Amount Off,order
ASTRID44,-40,percentage,Amount Off,order
LOUVE,-44,percentage,Amount Off,order
guilia44,-40,percentage,Amount Off,order
hugo44,-40,percentage,Amount Off,order
tanjasun44,-44,percentage,Amount Off,order
summerCaro,-40,percentage,Amount Off,order
amandasun,-44,percentage,Amount Off,order
NADINEAUGUST,-44,percentage,Amount Off,order
SUSI44,-40,percentage,Amount Off,order
YVONNE44,-40,percentage,Amount Off,order
FLASH2,-50,percentage,Amount Off,order
ANKE44,-44,percentage,Amount Off,order
LISAMARIA44,-44,percentage,Amount Off,order
alissa44,-44,percentage,Amount Off,order
franzi44,-44,percentage,Amount Off,order
ELANHELO44,-40,percentage,Amount Off,order
SABRINA44,-44,percentage,Amount Off,order
50NADINE,-50,percentage,Amount Off,order
inspiration44,-44,percentage,Amount Off,order
MARIA44,-40,percentage,Amount Off,order
PIA50,-50,percentage,Amount Off,order
JOSEPHINE50,-50,percentage,Amount Off,order
KIMI44,-44,percentage,Amount Off,order
NATHALIE50,-50,percentage,Amount Off,order
GINA50,-50,percentage,Amount Off,order
VANESSA50,-50,percentage,Amount Off,order
coella44,-44,percentage,Amount Off,order
SOPHIE44,-40,percentage,Amount Off,order
SELIN44,-40,percentage,Amount Off,order
sarah-44,-44,percentage,Amount Off,order
momo44,-44,percentage,Amount Off,order
viviane44,-44,percentage,Amount Off,order
44TINA,-40,percentage,Amount Off,order
dahoam44,-44,percentage,Amount Off,order
ELLEN44,-40,percentage,Amount Off,order
funken44,-44,percentage,Amount Off,order
44lena,-40,percentage,Amount Off,order
44JULIA,-40,percentage,Amount Off,order
JESSY44,-44,percentage,Amount Off,order
Jenny44,-44,percentage,Amount Off,order
SVENJA44,-40,percentage,Amount Off,order
44RICARDA,-40,percentage,Amount Off,order
Verena-44,-40,percentage,Amount Off,order
ANNABELL44,-44,percentage,Amount Off,order
GIULIA44,-40,percentage,Amount Off,order
JENNIFER44,-40,percentage,Amount Off,order
Ena44,-40,percentage,Amount Off,order
JULIANE44,-40,percentage,Amount Off,order
WIEBKE44,-40,percentage,Amount Off,order
CORALINE,-50,percentage,Amount Off,order
peggy44,-40,percentage,Amount Off,order
JANE,-45,percentage,Amount Off,order
ZARA44,-40,percentage,Amount Off,order
44EVELYN,-40,percentage,Amount Off,order
44CLAUDELLE,-40,percentage,Amount Off,order
MIARIA44,-40,percentage,Amount Off,order
44ARZU,-40,percentage,Amount Off,order
whatsnext44,-40,percentage,Amount Off,order
tatjana44,-40,percentage,Amount Off,order
twins44,-40,percentage,Amount Off,order
alessa44,-40,percentage,Amount Off,order
ninasun44,-40,percentage,Amount Off,order
danisun,-40,percentage,Amount Off,order
ISABELL50,-50,percentage,Amount Off,order
JANINE50,-50,percentage,Amount Off,order
kathrin44,-44,percentage,Amount Off,order
Stephi44,-44,percentage,Amount Off,order
beautybrina44,-44,percentage,Amount Off,order
run44,-44,percentage,Amount Off,order
carla44,-44,percentage,Amount Off,order
strssarah,-44,percentage,Amount Off,order
elsa,-44,percentage,Amount Off,order
Denise44,-44,percentage,Amount Off,order
44jenny,-44,percentage,Amount Off,order
lisagretel,-44,percentage,Amount Off,order
kathi44,-44,percentage,Amount Off,order
juli44,-44,percentage,Amount Off,order
MUM44,-44,percentage,Amount Off,order
44kristina,-44,percentage,Amount Off,order
choco44,-40,percentage,Amount Off,order
44ELKE,-40,percentage,Amount Off,order
44KATRIN,-40,percentage,Amount Off,order
44MARIE,-40,percentage,Amount Off,order
foxdevilswild,-55,percentage,Amount Off,order
MEINURLAUB,-40,percentage,Amount Off,order
baharsummer,-44,percentage,Amount Off,order
Baumeister44,-40,percentage,Amount Off,order
44mel,-40,percentage,Amount Off,order
baby44,-40,percentage,Amount Off,order
SANDRAAUGUST,-44,percentage,Amount Off,order
TRIPLETS,-45,percentage,Amount Off,order
hellomariella,-44,percentage,Amount Off,order
TATJANAAUGUST,-44,percentage,Amount Off,order
AUGUSTSARAH,-44,percentage,Amount Off,order
hanadisun,-50,percentage,Amount Off,order
konfetti44,-44,percentage,Amount Off,order
constantly44,-40,percentage,Amount Off,order
HELLO40,-40,percentage,Amount Off,order
44franzi,-40,percentage,Amount Off,order
bigmama44,-40,percentage,Amount Off,order
herrlich44,-40,percentage,Amount Off,order
Emmalein44,-40,percentage,Amount Off,order
44andrea,-40,percentage,Amount Off,order
leonie44,-40,percentage,Amount Off,order
ninalucia44,-40,percentage,Amount Off,order
saraht44,-40,percentage,Amount Off,order
vollzeitmami44,-40,percentage,Amount Off,order
LIZA44,-40,percentage,Amount Off,order
BAMBI44,-44,percentage,Amount Off,order
44MELISSA,-44,percentage,Amount Off,order
RAMONA44,-44,percentage,Amount Off,order
JANA44,-44,percentage,Amount Off,order
VALENTINA50,-50,percentage,Amount Off,order
MARLENE44,-40,percentage,Amount Off,order
asli50,-50,percentage,Amount Off,order
mariaestella44,-40,percentage,Amount Off,order
44aline,-40,percentage,Amount Off,order
MYLEEN44,-40,percentage,Amount Off,order
HANNA44,-44,percentage,Amount Off,order
MERLINA44,-44,percentage,Amount Off,order
50franzi,-50,percentage,Amount Off,order
50aline,-50,percentage,Amount Off,order
44CAROE,-40,percentage,Amount Off,order
NATI44,-40,percentage,Amount Off,order
50mella,-50,percentage,Amount Off,order
50nina,-50,percentage,Amount Off,order
50andrea,-50,percentage,Amount Off,order
MAMA44,-40,percentage,Amount Off,order
50mel,-50,percentage,Amount Off,order
RIKE44,-40,percentage,Amount Off,order
44NADINEA,-40,percentage,Amount Off,order
ANTONIA44,-40,percentage,Amount Off,order
AHOI44,-40,percentage,Amount Off,order
FIONAOSLO,-44,percentage,Amount Off,order
AUGUSTNADINE,-44,percentage,Amount Off,order
ALENASOMMER,-44,percentage,Amount Off,order
VICTORIA44,-40,percentage,Amount Off,order
juliasun44,-44,percentage,Amount Off,order
louiblog44,-44,percentage,Amount Off,order
maja44,-44,percentage,Amount Off,order
marenanita44,-44,percentage,Amount Off,order
trendmum44,-40,percentage,Amount Off,order
sundani,-40,percentage,Amount Off,order
lea44,-40,percentage,Amount Off,order
44denise,-40,percentage,Amount Off,order
50sabina,-50,percentage,Amount Off,order
ANGELINA44,-44,percentage,Amount Off,order
TWINTEAM50,-50,percentage,Amount Off,order
LINA44,-40,percentage,Amount Off,order
50TANJA,-50,percentage,Amount Off,order
HAPPYMOM,-50,percentage,Amount Off,order
MAMANENPMA,-50,percentage,Amount Off,order
CELIA,-44,percentage,Amount Off,order
BELINDA44,-44,percentage,Amount Off,order
DESIREE44,-44,percentage,Amount Off,order
MIKA44,-44,percentage,Amount Off,order
TAMARA44,-40,percentage,Amount Off,order
JANINEKS,-40,percentage,Amount Off,order
BLUEHEART44,-40,percentage,Amount Off,order
bettysun,-40,percentage,Amount Off,order
LAURITHA44,-40,percentage,Amount Off,order
PERLE,-50,percentage,Amount Off,order
BECCABOOP,-44,percentage,Amount Off,order
MOMMYPOULE,-40,percentage,Amount Off,order
PIA44,-40,percentage,Amount Off,order
yve44,-44,percentage,Amount Off,order
juana,-50,percentage,Amount Off,order
DAILYDOSE50,-50,percentage,Amount Off,order
KATHIDAILY50,-50,percentage,Amount Off,order
SUMMERFINALE,-50,percentage,Amount Off,order
JUMPSUIT44,-44,percentage,Amount Off,order
jaydi50,-50,percentage,Amount Off,order
ANNIKA50,-50,percentage,Amount Off,order
50irina,-50,percentage,Amount Off,order
ACTIVE,-50,percentage,Amount Off,order
CLAIRETTE,-44,percentage,Amount Off,order
LADYMEL,-44,percentage,Amount Off,order
LITTLESHOES50,-50,percentage,Amount Off,order
50JULIA,-50,percentage,Amount Off,order
50LUISA,-50,percentage,Amount Off,order
RENATA50,-50,percentage,Amount Off,order
FILIZ50,-50,percentage,Amount Off,order
44nicole,-40,percentage,Amount Off,order
VANLIFE50,-50,percentage,Amount Off,order
CARLITA50,-50,percentage,Amount Off,order
FRANCI50,-50,percentage,Amount Off,order
50JANA,-50,percentage,Amount Off,order
marina50,-50,percentage,Amount Off,order
ANNIKA50,-50,percentage,Amount Off,order
sunpieces,-50,percentage,Amount Off,order
marinasommer,-50,percentage,Amount Off,order
SOFIAD,-50,percentage,Amount Off,order
CARLOTTA,-44,percentage,Amount Off,order
ROBYN,-44,percentage,Amount Off,order
HAPPYMOMLIFE,-50,percentage,Amount Off,order
MELAANIE,-44,percentage,Amount Off,order
SALE50,-50,percentage,Amount Off,order
glück50,-50,percentage,Amount Off,order
44JESSY,-40,percentage,Amount Off,order
44BARBARA,-40,percentage,Amount Off,order
JUSTINE44,-40,percentage,Amount Off,order
marisa50,-50,percentage,Amount Off,order
50sale,-40,percentage,Amount Off,order
michelle50,-50,percentage,Amount Off,order
50SABRINA,-50,percentage,Amount Off,order
lenamarie50,-50,percentage,Amount Off,order
Storm,-50,percentage,Amount Off,order
GABY,-50,percentage,Amount Off,order
TARA50,-50,percentage,Amount Off,order
MINIMAL50,-50,percentage,Amount Off,order
juse50,-50,percentage,Amount Off,order
50kim,-50,percentage,Amount Off,order
50jasmin,-50,percentage,Amount Off,order
50LISA,-50,percentage,Amount Off,order
katja50,-50,percentage,Amount Off,order
50lea,-50,percentage,Amount Off,order
50JENNIFER,-50,percentage,Amount Off,order
50janine,-50,percentage,Amount Off,order
SWANTJE50,-50,percentage,Amount Off,order
ELFI50,-50,percentage,Amount Off,order
50FRANZISKA,-50,percentage,Amount Off,order
50karin,-50,percentage,Amount Off,order
ZASOLA50,-50,percentage,Amount Off,order
